dataset_type,value
original,2248190
original,6898517
original,1435710
original,1260982
original,9853198
original,8973385
original,7864703
original,3166909
original,9507441
original,8271171
original,1023085
original,4889660
original,7055128
original,4849819
original,7844561
original,5915639
original,5578485
original,6350803
original,1495008
original,263482
original,3708270
original,752256
original,5593832
original,3142444
original,5711890
original,5005999
original,596749
original,323229
original,260328
original,4071539
original,9746426
original,7652032
original,1473238
original,7397381
original,3782739
original,1874985
original,2039996
original,295966
original,2805710
original,8839456
original,6417391
original,3861811
original,2640742
original,7499039
original,4783669
original,9499029
original,596958
original,8650601
original,1689464
original,608244
original,252423
original,4329541
original,3035966
original,244233
original,2250429
original,8611611
original,6291511
original,4323836
original,5010432
original,1594577
original,4288230
original,7975019
original,7803049
original,2195630
original,4809845
original,7458150
original,9871140
original,2748554
original,5294786
original,5640963
original,6447582
original,9915933
original,8806990
original,9620153
original,6273136
original,8894250
original,2688906
original,8397978
original,8668964
original,1080128
original,9226804
original,5204076
original,6261431
original,7723937
original,906961
original,5782110
original,5978125
original,9290698
original,7231556
original,7922188
original,3985739
original,2429571
original,9364517
original,2381443
original,4250269
original,9939888
original,4874654
original,576496
original,5082537
original,5534669
original,9289954
original,7554875
original,3270047
original,9266774
original,7749102
original,6627045
original,8926888
original,4411388
original,8536897
original,3011069
original,3041939
original,4579597
original,3548325
original,8015652
original,94579
original,1234955
original,5215671
original,8793479
original,7642588
original,1859476
original,630182
original,8526767
original,3255953
original,5955183
original,3367486
original,863954
original,6412745
original,816008
original,4310045
original,9641436
original,726321
original,8183740
original,4693410
original,9213229
original,6714321
original,9369122
original,3272669
original,1335494
original,9298789
original,925481
original,1908660
original,8247314
original,3010039
original,5404981
original,8184511
original,6095306
original,1222568
original,7710096
original,4765310
original,4898412
original,4707970
original,3517321
original,4686615
original,2727904
original,9502714
original,6534906
original,43831
original,2381178
original,6636183
original,4519577
original,7719750
original,6954827
original,2500331
original,5860368
original,5731023
original,4338654
original,4764255
original,3907905
original,2552969
original,5173743
original,277436
original,3537702
original,3089805
original,8066931
original,3089206
original,3719387
original,1747581
original,9700085
original,745662
original,3398320
original,5673832
original,7666440
original,1540782
original,7586524
original,7260392
original,1383331
original,2502280
original,9839342
original,5161610
original,5554260
original,1428428
original,6290288
original,6895074
original,3865428
original,1774830
original,9639132
original,8087942
original,9282636
original,3018175
original,4994676
original,2253053
original,3501397
original,7922545
original,8265288
original,4201343
original,8370001
original,7920144
original,8731142
original,376626
original,8265185
original,5804472
original,9066776
original,1262006
original,8436622
original,2443535
original,4081957
original,2640213
original,3833692
original,2598559
original,5682602
original,7420503
original,8881113
original,2278435
original,5317041
original,4587360
original,2319976
original,6125561
original,3315053
original,3321635
original,7137726
original,5801683
original,835036
original,3422517
original,9105486
original,5821900
original,5148731
original,68237
original,7596414
original,5007808
original,5635438
original,7165632
original,5975141
original,5748439
original,2701542
original,6964348
original,6032321
original,8772949
original,8266199
original,6340199
original,1039622
original,4623815
original,2164652
original,5692770
original,8805052
original,7936357
original,8600230
original,3311964
original,6064388
original,5509457
original,5198286
original,1517306
original,1934081
original,3534686
original,118680
original,5688597
original,939491
original,7764500
original,1955517
original,5429770
original,6917677
original,2834814
original,7070969
original,1827879
original,8798445
original,1333622
original,6423365
original,2248749
original,9175111
original,8074019
original,1149239
original,5353099
original,4072388
original,9495116
original,1690898
original,2863115
original,7486961
original,4305445
original,9302460
original,9772581
original,1011673
original,2484733
original,9764363
original,3750957
original,1879887
